Points: 

44,27
-23,-50
-11,-23
-17,-22
3,-16
13,4
14,-2
-29,-20
-13,-29
-40,0
43,42
-46,-28
-43,-1
0,45
48,-14
-42,-5
-36,-15
-5,-45
-35,-19
-17,18
15,46
24,-21
47,45
-38,36
19,24
-14,12
16,43
-14,24
44,-12
-29,-5
25,31
Our Algorithm: 4768.69
Points: 

0,29
25,-36
16,48
21,28
14,6
9,-34
-7,-36
-34,-40
-24,30
-9,37
-2,-27
-26,-33
19,5
-5,-47
-2,-19
-5,0
12,23
15,30
21,-14
-39,-15
-6,-28
-47,38
-14,-30
0,-36
2,41
3,-50
16,28
20,-15
35,-35
-12,-17
48,-14
-14,-37
11,-49
43,-18
39,-46
-31,35
29,24
23,-35
-4,-27
-20,0
16,33
1,-18
-37,23
-31,49
-10,8
34,-11
-4,-30
2,-43
23,47
41,-36
4,12
-50,-17
-14,-25
-2,-15
-1,-20
35,17
16,38
-50,29
11,-31
-20,4
-21,-35
43,-23
37,47
-16,11
44,27
-23,-50
-11,-23
-17,-22
3,-16
13,4
14,-2
-29,-20
-13,-29
-40,0
43,42
-46,-28
-43,-1
0,45
48,-14
-42,-5
-36,-15
-5,-45
-35,-19
-17,18
15,46
24,-21
47,45
-38,36
19,24
-14,12
16,43
-14,24
44,-12
-29,-5
25,31
40,-9
18,37
-4,33
-32,30
-47,33
-22,27
15,-25
-25,27
-39,-4
1,-50
Our Algorithm: 5253.53
Points: 

0,29
25,-36
16,48
21,28
14,6
9,-34
-7,-36
-34,-40
-24,30
-9,37
-2,-27
-26,-33
19,5
-5,-47
-2,-19
-5,0
12,23
15,30
21,-14
-39,-15
-6,-28
-47,38
-14,-30
0,-36
2,41
3,-50
16,28
20,-15
35,-35
-12,-17
48,-14
-14,-37
11,-49
43,-18
39,-46
-31,35
29,24
23,-35
-4,-27
-20,0
16,33
1,-18
-37,23
-31,49
-10,8
34,-11
-4,-30
2,-43
23,47
41,-36
4,12
-50,-17
-14,-25
-2,-15
-1,-20
35,17
16,38
-50,29
11,-31
-20,4
-21,-35
43,-23
37,47
-16,11
44,27
-23,-50
-11,-23
-17,-22
3,-16
13,4
14,-2
-29,-20
-13,-29
-40,0
43,42
-46,-28
-43,-1
0,45
48,-14
-42,-5
-36,-15
-5,-45
-35,-19
-17,18
15,46
24,-21
47,45
-38,36
19,24
-14,12
16,43
-14,24
44,-12
-29,-5
25,31
40,-9
18,37
-4,33
-32,30
-47,33
-22,27
15,-25
-25,27
-39,-4
1,-50
10,-33
-5,46
41,41
-15,14
-14,12
-5,-24
-47,-36
16,-1
47,34
31,3
Our Algorithm: 5593.93
Points: 

0,29
25,-36
16,48
21,28
14,6
9,-34
-7,-36
-34,-40
-24,30
-9,37
-2,-27
-26,-33
19,5
-5,-47
-2,-19
-5,0
12,23
15,30
21,-14
-39,-15
-6,-28
-47,38
-14,-30
0,-36
2,41
3,-50
16,28
20,-15
35,-35
-12,-17
48,-14
-14,-37
11,-49
43,-18
39,-46
-31,35
29,24
23,-35
-4,-27
-20,0
16,33
1,-18
-37,23
-31,49
-10,8
34,-11
-4,-30
2,-43
23,47
41,-36
4,12
-50,-17
-14,-25
-2,-15
-1,-20
35,17
16,38
-50,29
11,-31
-20,4
-21,-35
43,-23
37,47
-16,11
44,27
-23,-50
-11,-23
-17,-22
3,-16
13,4
14,-2
-29,-20
-13,-29
-40,0
43,42
-46,-28
-43,-1
0,45
48,-14
-42,-5
-36,-15
-5,-45
-35,-19
-17,18
15,46
24,-21
47,45
-38,36
19,24
-14,12
16,43
-14,24
44,-12
-29,-5
25,31
40,-9
18,37
-4,33
-32,30
-47,33
-22,27
15,-25
-25,27
-39,-4
1,-50
10,-33
-5,46
41,41
-15,14
-14,12
-5,-24
-47,-36
16,-1
47,34
31,3
18,-40
32,-17
-15,-43
12,49
-45,-37
1,15
-20,46
-36,-28
37,-49
-12,26
Our Algorithm: 6107.24
Points: 

0,29
25,-36
16,48
21,28
14,6
9,-34
-7,-36
-34,-40
-24,30
-9,37
-2,-27
-26,-33
19,5
-5,-47
-2,-19
-5,0
12,23
15,30
21,-14
-39,-15
-6,-28
-47,38
-14,-30
0,-36
2,41
3,-50
16,28
20,-15
35,-35
-12,-17
48,-14
-14,-37
11,-49
43,-18
39,-46
-31,35
29,24
23,-35
-4,-27
-20,0
16,33
1,-18
-37,23
-31,49
-10,8
34,-11
-4,-30
2,-43
23,47
41,-36
4,12
-50,-17
-14,-25
-2,-15
-1,-20
35,17
16,38
-50,29
11,-31
-20,4
-21,-35
43,-23
37,47
-16,11
44,27
-23,-50
-11,-23
-17,-22
3,-16
13,4
14,-2
-29,-20
-13,-29
-40,0
43,42
-46,-28
-43,-1
0,45
48,-14
-42,-5
-36,-15
-5,-45
-35,-19
-17,18
15,46
24,-21
47,45
-38,36
19,24
-14,12
16,43
-14,24
44,-12
-29,-5
25,31
40,-9
18,37
-4,33
-32,30
-47,33
-22,27
15,-25
-25,27
-39,-4
1,-50
10,-33
-5,46
41,41
-15,14
-14,12
-5,-24
-47,-36
16,-1
47,34
31,3
18,-40
32,-17
-15,-43
12,49
-45,-37
1,15
-20,46
-36,-28
37,-49
-12,26
13,34
-48,-32
48,-30
17,-3
-45,-49
-50,-25
-39,33
-40,48
-8,22
-1,-2
Our Algorithm: 6704.71
Points: 

0,29
25,-36
16,48
21,28
14,6
9,-34
-7,-36
-34,-40
-24,30
-9,37
-2,-27
-26,-33
19,5
-5,-47
-2,-19
-5,0
12,23
15,30
21,-14
-39,-15
-6,-28
-47,38
-14,-30
0,-36
2,41
3,-50
16,28
20,-15
35,-35
-12,-17
48,-14
-14,-37
11,-49
43,-18
39,-46
-31,35
29,24
23,-35
-4,-27
-20,0
16,33
1,-18
-37,23
-31,49
-10,8
34,-11
-4,-30
2,-43
23,47
41,-36
4,12
-50,-17
-14,-25
-2,-15
-1,-20
35,17
16,38
-50,29
11,-31
-20,4
-21,-35
43,-23
37,47
-16,11
44,27
-23,-50
-11,-23
-17,-22
3,-16
13,4
14,-2
-29,-20
-13,-29
-40,0
43,42
-46,-28
-43,-1
0,45
48,-14
-42,-5
-36,-15
-5,-45
-35,-19
-17,18
15,46
24,-21
47,45
-38,36
19,24
-14,12
16,43
-14,24
44,-12
-29,-5
25,31
40,-9
18,37
-4,33
-32,30
-47,33
-22,27
15,-25
-25,27
-39,-4
1,-50
10,-33
-5,46
41,41
-15,14
-14,12
-5,-24
-47,-36
16,-1
47,34
31,3
18,-40
32,-17
-15,-43
12,49
-45,-37
1,15
-20,46
-36,-28
37,-49
-12,26
13,34
-48,-32
48,-30
17,-3
-45,-49
-50,-25
-39,33
-40,48
-8,22
-1,-2
35,-50
15,-35
-2,29
39,-14
30,-22
14,45
14,-32
-37,12
-11,-17
11,-6
Our Algorithm: 7239.86
Points: 

0,29
25,-36
16,48
21,28
14,6
9,-34
-7,-36
-34,-40
-24,30
-9,37
-2,-27
-26,-33
19,5
-5,-47
-2,-19
-5,0
12,23
15,30
21,-14
-39,-15
-6,-28
-47,38
-14,-30
0,-36
2,41
3,-50
16,28
20,-15
35,-35
-12,-17
48,-14
-14,-37
11,-49
43,-18
39,-46
-31,35
29,24
23,-35
-4,-27
-20,0
16,33
1,-18
-37,23
-31,49
-10,8
34,-11
-4,-30
2,-43
23,47
41,-36
4,12
-50,-17
-14,-25
-2,-15
-1,-20
35,17
16,38
-50,29
11,-31
-20,4
-21,-35
43,-23
37,47
-16,11
44,27
-23,-50
-11,-23
-17,-22
3,-16
13,4
14,-2
-29,-20
-13,-29
-40,0
43,42
-46,-28
-43,-1
0,45
48,-14
-42,-5
-36,-15
-5,-45
-35,-19
-17,18
15,46
24,-21
47,45
-38,36
19,24
-14,12
16,43
-14,24
44,-12
-29,-5
25,31
40,-9
18,37
-4,33
-32,30
-47,33
-22,27
15,-25
-25,27
-39,-4
1,-50
10,-33
-5,46
41,41
-15,14
-14,12
-5,-24
-47,-36
16,-1
47,34
31,3
18,-40
32,-17
-15,-43
12,49
-45,-37
1,15
-20,46
-36,-28
37,-49
-12,26
13,34
-48,-32
48,-30
17,-3
-45,-49
-50,-25
-39,33
-40,48
-8,22
-1,-2
35,-50
15,-35
-2,29
39,-14
30,-22
14,45
14,-32
-37,12
-11,-17
11,-6
-16,-36
-29,47
47,-19
-3,41
5,-1
41,42
-1,-41
9,48
38,-1
36,-29
Our Algorithm: 7915.63
Points: 

0,29
25,-36
16,48
21,28
14,6
9,-34
-7,-36
-34,-40
-24,30
-9,37
-2,-27
-26,-33
19,5
-5,-47
-2,-19
-5,0
12,23
15,30
21,-14
-39,-15
-6,-28
-47,38
-14,-30
0,-36
2,41
3,-50
16,28
20,-15
35,-35
-12,-17
48,-14
-14,-37
11,-49
43,-18
39,-46
-31,35
29,24
23,-35
-4,-27
-20,0
16,33
1,-18
-37,23
-31,49
-10,8
34,-11
-4,-30
2,-43
23,47
41,-36
4,12
-50,-17
-14,-25
-2,-15
-1,-20
35,17
16,38
-50,29
11,-31
-20,4
-21,-35
43,-23
37,47
-16,11
44,27
-23,-50
-11,-23
-17,-22
3,-16
13,4
14,-2
-29,-20
-13,-29
-40,0
43,42
-46,-28
-43,-1
0,45
48,-14
-42,-5
-36,-15
-5,-45
-35,-19
-17,18
15,46
24,-21
47,45
-38,36
19,24
-14,12
16,43
-14,24
44,-12
-29,-5
25,31
40,-9
18,37
-4,33
-32,30
-47,33
-22,27
15,-25
-25,27
-39,-4
1,-50
10,-33
-5,46
41,41
-15,14
-14,12
-5,-24
-47,-36
16,-1
47,34
31,3
18,-40
32,-17
-15,-43
12,49
-45,-37
1,15
-20,46
-36,-28
37,-49
-12,26
13,34
-48,-32
48,-30
17,-3
-45,-49
-50,-25
-39,33
-40,48
-8,22
-1,-2
35,-50
15,-35
-2,29
39,-14
30,-22
14,45
14,-32
-37,12
-11,-17
11,-6
-16,-36
-29,47
47,-19
-3,41
5,-1
41,42
-1,-41
9,48
38,-1
36,-29
-21,0
-34,-5
18,32
-43,-43
-35,-30
-47,-1
-16,-26
48,33
-43,-5
25,-36
Our Algorithm: 8573.79
Points: 

0,29
25,-36
16,48
21,28
14,6
9,-34
-7,-36
-34,-40
-24,30
-9,37
-2,-27
-26,-33
19,5
-5,-47
-2,-19
-5,0
12,23
15,30
21,-14
-39,-15
-6,-28
-47,38
-14,-30
0,-36
2,41
3,-50
16,28
20,-15
35,-35
-12,-17
48,-14
-14,-37
11,-49
43,-18
39,-46
-31,35
29,24
23,-35
-4,-27
-20,0
16,33
1,-18
-37,23
-31,49
-10,8
34,-11
-4,-30
2,-43
23,47
41,-36
4,12
-50,-17
-14,-25
-2,-15
-1,-20
35,17
16,38
-50,29
11,-31
-20,4
-21,-35
43,-23
37,47
-16,11
44,27
-23,-50
-11,-23
-17,-22
3,-16
13,4
14,-2
-29,-20
-13,-29
-40,0
43,42
-46,-28
-43,-1
0,45
48,-14
-42,-5
-36,-15
-5,-45
-35,-19
-17,18
15,46
24,-21
47,45
-38,36
19,24
-14,12
16,43
-14,24
44,-12
-29,-5
25,31
40,-9
18,37
-4,33
-32,30
-47,33
-22,27
15,-25
-25,27
-39,-4
1,-50
10,-33
-5,46
41,41
-15,14
-14,12
-5,-24
-47,-36
16,-1
47,34
31,3
18,-40
32,-17
-15,-43
12,49
-45,-37
1,15
-20,46
-36,-28
37,-49
-12,26
13,34
-48,-32
48,-30
17,-3
-45,-49
-50,-25
-39,33
-40,48
-8,22
-1,-2
35,-50
15,-35
-2,29
39,-14
30,-22
14,45
14,-32
-37,12
-11,-17
11,-6
-16,-36
-29,47
47,-19
-3,41
5,-1
41,42
-1,-41
9,48
38,-1
36,-29
-21,0
-34,-5
18,32
-43,-43
-35,-30
-47,-1
-16,-26
48,33
-43,-5
25,-36
44,-32
-44,46
-23,16
-4,18
17,34
39,-2
-16,7
43,4
-11,2
-36,4
Our Algorithm: 8992.39
Points: 

0,29
25,-36
16,48
21,28
14,6
9,-34
-7,-36
-34,-40
-24,30
-9,37
-2,-27
-26,-33
19,5
-5,-47
-2,-19
-5,0
12,23
15,30
21,-14
-39,-15
-6,-28
-47,38
-14,-30
0,-36
2,41
3,-50
16,28
20,-15
35,-35
-12,-17
48,-14
-14,-37
11,-49
43,-18
39,-46
-31,35
29,24
23,-35
-4,-27
-20,0
16,33
1,-18
-37,23
-31,49
-10,8
34,-11
-4,-30
2,-43
23,47
41,-36
4,12
-50,-17
-14,-25
-2,-15
-1,-20
35,17
16,38
-50,29
11,-31
-20,4
-21,-35
43,-23
37,47
-16,11
44,27
-23,-50
-11,-23
-17,-22
3,-16
13,4
14,-2
-29,-20
-13,-29
-40,0
43,42
-46,-28
-43,-1
0,45
48,-14
-42,-5
-36,-15
-5,-45
-35,-19
-17,18
15,46
24,-21
47,45
-38,36
19,24
-14,12
16,43
-14,24
44,-12
-29,-5
25,31
40,-9
18,37
-4,33
-32,30
-47,33
-22,27
15,-25
-25,27
-39,-4
1,-50
10,-33
-5,46
41,41
-15,14
-14,12
-5,-24
-47,-36
16,-1
47,34
31,3
18,-40
32,-17
-15,-43
12,49
-45,-37
1,15
-20,46
-36,-28
37,-49
-12,26
13,34
-48,-32
48,-30
17,-3
-45,-49
-50,-25
-39,33
-40,48
-8,22
-1,-2
35,-50
15,-35
-2,29
39,-14
30,-22
14,45
14,-32
-37,12
-11,-17
11,-6
-16,-36
-29,47
47,-19
-3,41
5,-1
41,42
-1,-41
9,48
38,-1
36,-29
-21,0
-34,-5
18,32
-43,-43
-35,-30
-47,-1
-16,-26
48,33
-43,-5
25,-36
44,-32
-44,46
-23,16
-4,18
17,34
39,-2
-16,7
43,4
-11,2
-36,4
22,19
5,-43
44,-45
-8,3
-47,-33
18,-1
38,-24
-5,17
42,-7
-15,-39
Our Algorithm: 9753.38
Points: 

0,29
25,-36
16,48
21,28
14,6
9,-34
-7,-36
-34,-40
-24,30
-9,37
-2,-27
-26,-33
19,5
-5,-47
-2,-19
-5,0
12,23
15,30
21,-14
-39,-15
-6,-28
-47,38
-14,-30
0,-36
2,41
3,-50
16,28
20,-15
35,-35
-12,-17
48,-14
-14,-37
11,-49
43,-18
39,-46
-31,35
29,24
23,-35
-4,-27
-20,0
16,33
1,-18
-37,23
-31,49
-10,8
34,-11
-4,-30
2,-43
23,47
41,-36
4,12
-50,-17
-14,-25
-2,-15
-1,-20
35,17
16,38
-50,29
11,-31
-20,4
-21,-35
43,-23
37,47
-16,11
44,27
-23,-50
-11,-23
-17,-22
3,-16
13,4
14,-2
-29,-20
-13,-29
-40,0
43,42
-46,-28
-43,-1
0,45
48,-14
-42,-5
-36,-15
-5,-45
-35,-19
-17,18
15,46
24,-21
47,45
-38,36
19,24
-14,12
16,43
-14,24
44,-12
-29,-5
25,31
40,-9
18,37
-4,33
-32,30
-47,33
-22,27
15,-25
-25,27
-39,-4
1,-50
10,-33
-5,46
41,41
-15,14
-14,12
-5,-24
-47,-36
16,-1
47,34
31,3
18,-40
32,-17
-15,-43
12,49
-45,-37
1,15
-20,46
-36,-28
37,-49
-12,26
13,34
-48,-32
48,-30
17,-3
-45,-49
-50,-25
-39,33
-40,48
-8,22
-1,-2
35,-50
15,-35
-2,29
39,-14
30,-22
14,45
14,-32
-37,12
-11,-17
11,-6
-16,-36
-29,47
47,-19
-3,41
5,-1
41,42
-1,-41
9,48
38,-1
36,-29
-21,0
-34,-5
18,32
-43,-43
-35,-30
-47,-1
-16,-26
48,33
-43,-5
25,-36
44,-32
-44,46
-23,16
-4,18
17,34
39,-2
-16,7
43,4
-11,2
-36,4
22,19
5,-43
44,-45
-8,3
-47,-33
18,-1
38,-24
-5,17
42,-7
-15,-39
-23,26
9,11
-16,2
18,-25
-46,32
-18,-21
-47,37
38,-1
-5,-20
-47,-2
Our Algorithm: 10138.3
Points: 

0,29
25,-36
16,48
21,28
14,6
9,-34
-7,-36
-34,-40
-24,30
-9,37
-2,-27
-26,-33
19,5
-5,-47
-2,-19
-5,0
12,23
15,30
21,-14
-39,-15
-6,-28
-47,38
-14,-30
0,-36
2,41
3,-50
16,28
20,-15
35,-35
-12,-17
48,-14
-14,-37
11,-49
43,-18
39,-46
-31,35
29,24
23,-35
-4,-27
-20,0
16,33
1,-18
-37,23
-31,49
-10,8
34,-11
-4,-30
2,-43
23,47
41,-36
4,12
-50,-17
-14,-25
-2,-15
-1,-20
35,17
16,38
-50,29
11,-31
-20,4
-21,-35
43,-23
37,47
-16,11
44,27
-23,-50
-11,-23
-17,-22
3,-16
13,4
14,-2
-29,-20
-13,-29
-40,0
43,42
-46,-28
-43,-1
0,45
48,-14
-42,-5
-36,-15
-5,-45
-35,-19
-17,18
15,46
24,-21
47,45
-38,36
19,24
-14,12
16,43
-14,24
44,-12
-29,-5
25,31
40,-9
18,37
-4,33
-32,30
-47,33
-22,27
15,-25
-25,27
-39,-4
1,-50
10,-33
-5,46
41,41
-15,14
-14,12
-5,-24
-47,-36
16,-1
47,34
31,3
18,-40
32,-17
-15,-43
12,49
-45,-37
1,15
-20,46
-36,-28
37,-49
-12,26
13,34
-48,-32
48,-30
17,-3
-45,-49
-50,-25
-39,33
-40,48
-8,22
-1,-2
35,-50
15,-35
-2,29
39,-14
30,-22
14,45
14,-32
-37,12
-11,-17
11,-6
-16,-36
-29,47
47,-19
-3,41
5,-1
41,42
-1,-41
9,48
38,-1
36,-29
-21,0
-34,-5
18,32
-43,-43
-35,-30
-47,-1
-16,-26
48,33
-43,-5
25,-36
44,-32
-44,46
-23,16
-4,18
17,34
39,-2
-16,7
43,4
-11,2
-36,4
22,19
5,-43
44,-45
-8,3
-47,-33
18,-1
38,-24
-5,17
42,-7
-15,-39
-23,26
9,11
-16,2
18,-25
-46,32
-18,-21
-47,37
38,-1
-5,-20
-47,-2
-50,-27
47,38
-49,45
5,44
-12,-7
-45,16
-31,-33
29,-45
-29,-3
-19,28
Our Algorithm: 10991.1
Points: 

0,29
25,-36
16,48
21,28
14,6
9,-34
-7,-36
-34,-40
-24,30
-9,37
-2,-27
-26,-33
19,5
-5,-47
-2,-19
-5,0
12,23
15,30
21,-14
-39,-15
-6,-28
-47,38
-14,-30
0,-36
2,41
3,-50
16,28
20,-15
35,-35
-12,-17
48,-14
-14,-37
11,-49
43,-18
39,-46
-31,35
29,24
23,-35
-4,-27
-20,0
16,33
1,-18
-37,23
-31,49
-10,8
34,-11
-4,-30
2,-43
23,47
41,-36
4,12
-50,-17
-14,-25
-2,-15
-1,-20
35,17
16,38
-50,29
11,-31
-20,4
-21,-35
43,-23
37,47
-16,11
44,27
-23,-50
-11,-23
-17,-22
3,-16
13,4
14,-2
-29,-20
-13,-29
-40,0
43,42
-46,-28
-43,-1
0,45
48,-14
-42,-5
-36,-15
-5,-45
-35,-19
-17,18
15,46
24,-21
47,45
-38,36
19,24
-14,12
16,43
-14,24
44,-12
-29,-5
25,31
40,-9
18,37
-4,33
-32,30
-47,33
-22,27
15,-25
-25,27
-39,-4
1,-50
10,-33
-5,46
41,41
-15,14
-14,12
-5,-24
-47,-36
16,-1
47,34
31,3
18,-40
32,-17
-15,-43
12,49
-45,-37
1,15
-20,46
-36,-28
37,-49
-12,26
13,34
-48,-32
48,-30
17,-3
-45,-49
-50,-25
-39,33
-40,48
-8,22
-1,-2
35,-50
15,-35
-2,29
39,-14
30,-22
14,45
14,-32
-37,12
-11,-17
11,-6
-16,-36
-29,47
47,-19
-3,41
5,-1
41,42
-1,-41
9,48
38,-1
36,-29
-21,0
-34,-5
18,32
-43,-43
-35,-30
-47,-1
-16,-26
48,33
-43,-5
25,-36
44,-32
-44,46
-23,16
-4,18
17,34
39,-2
-16,7
43,4
-11,2
-36,4
22,19
5,-43
44,-45
-8,3
-47,-33
18,-1
38,-24
-5,17
42,-7
-15,-39
-23,26
9,11
-16,2
18,-25
-46,32
-18,-21
-47,37
38,-1
-5,-20
-47,-2
-50,-27
47,38
-49,45
5,44
-12,-7
-45,16
-31,-33
29,-45
-29,-3
-19,28
31,13
-43,35
-48,45
-16,-3
27,39
-3,27
14,-5
15,16
-10,23
-38,28
Our Algorithm: 11068.8
Points: 

0,29
25,-36
16,48
21,28
14,6
9,-34
-7,-36
-34,-40
-24,30
-9,37
-2,-27
-26,-33
19,5
-5,-47
-2,-19
-5,0
12,23
15,30
21,-14
-39,-15
-6,-28
-47,38
-14,-30
0,-36
2,41
3,-50
16,28
20,-15
35,-35
-12,-17
48,-14
-14,-37
11,-49
43,-18
39,-46
-31,35
29,24
23,-35
-4,-27
-20,0
16,33
1,-18
-37,23
-31,49
-10,8
34,-11
-4,-30
2,-43
23,47
41,-36
4,12
-50,-17
-14,-25
-2,-15
-1,-20
35,17
16,38
-50,29
11,-31
-20,4
-21,-35
43,-23
37,47
-16,11
44,27
-23,-50
-11,-23
-17,-22
3,-16
13,4
14,-2
-29,-20
-13,-29
-40,0
43,42
-46,-28
-43,-1
0,45
48,-14
-42,-5
-36,-15
-5,-45
-35,-19
-17,18
15,46
24,-21
47,45
-38,36
19,24
-14,12
16,43
-14,24
44,-12
-29,-5
25,31
40,-9
18,37
-4,33
-32,30
-47,33
-22,27
15,-25
-25,27
-39,-4
1,-50
10,-33
-5,46
41,41
-15,14
-14,12
-5,-24
-47,-36
16,-1
47,34
31,3
18,-40
32,-17
-15,-43
12,49
-45,-37
1,15
-20,46
-36,-28
37,-49
-12,26
13,34
-48,-32
48,-30
17,-3
-45,-49
-50,-25
-39,33
-40,48
-8,22
-1,-2
35,-50
15,-35
-2,29
39,-14
30,-22
14,45
14,-32
-37,12
-11,-17
11,-6
-16,-36
-29,47
47,-19
-3,41
5,-1
41,42
-1,-41
9,48
38,-1
36,-29
-21,0
-34,-5
18,32
-43,-43
-35,-30
-47,-1
-16,-26
48,33
-43,-5
25,-36
44,-32
-44,46
-23,16
-4,18
17,34
39,-2
-16,7
43,4
-11,2
-36,4
22,19
5,-43
44,-45
-8,3
-47,-33
18,-1
38,-24
-5,17
42,-7
-15,-39
-23,26
9,11
-16,2
18,-25
-46,32
-18,-21
-47,37
38,-1
-5,-20
-47,-2
-50,-27
47,38
-49,45
5,44
-12,-7
-45,16
-31,-33
29,-45
-29,-3
-19,28
31,13
-43,35
-48,45
-16,-3
27,39
-3,27
14,-5
15,16
-10,23
-38,28
-34,19
-6,37
36,26
43,-42
-27,-26
36,7
-11,-5
44,43
-10,-22
43,-33
Our Algorithm: 11741.3
Points: 

0,29
25,-36
16,48
21,28
14,6
9,-34
-7,-36
-34,-40
-24,30
-9,37
-2,-27
-26,-33
19,5
-5,-47
-2,-19
-5,0
12,23
15,30
21,-14
-39,-15
-6,-28
-47,38
-14,-30
0,-36
2,41
3,-50
16,28
20,-15
35,-35
-12,-17
48,-14
